lat,lon,trend_1901_2023_C_decade,trend_1994_2023_C_decade
12.5000,92.5000,0.0843,0.1906
17.5000,92.5000,0.0876,0.1932
22.5000,92.5000,0.0980,0.2556
27.5000,92.5000,0.1106,0.3425
32.5000,92.5000,0.1230,0.4014
37.5000,92.5000,0.1633,0.3503
42.5000,92.5000,0.1566,0.3742
47.5000,92.5000,0.1657,0.1512
52.5000,92.5000,0.1887,0.0921
57.5000,92.5000,0.1859,0.2572
62.5000,92.5000,0.1713,0.5869
67.5000,92.5000,0.1554,0.9129
72.5000,92.5000,0.1506,1.1777
77.5000,92.5000,0.1794,1.1503
82.5000,92.5000,0.1828,0.9039
87.5000,92.5000,0.1629,0.6035
-87.5000,97.5000,0.1739,0.4048
-82.5000,97.5000,0.1678,0.3232
-77.5000,97.5000,0.1470,0.1849
-72.5000,97.5000,0.1294,0.0842
-67.5000,97.5000,0.1705,0.0810
-62.5000,97.5000,0.1523,0.1427
-57.5000,97.5000,0.0733,0.1280
-52.5000,97.5000,0.0875,0.1497
-47.5000,97.5000,0.1129,0.1617
-42.5000,97.5000,0.1121,0.1184
-37.5000,97.5000,0.1144,0.1328
-32.5000,97.5000,0.1004,0.1554
-27.5000,97.5000,0.0777,0.1259
-22.5000,97.5000,0.0705,0.0968
-17.5000,97.5000,0.0739,0.1305
-12.5000,97.5000,0.0756,0.1695
-7.5000,97.5000,0.0762,0.2035
-2.5000,97.5000,0.0851,0.2127
2.5000,97.5000,0.1023,0.1877
7.5000,97.5000,0.0925,0.1776
12.5000,97.5000,0.0925,0.2005
17.5000,97.5000,0.1025,0.2387
22.5000,97.5000,0.1077,0.3071
27.5000,97.5000,0.1106,0.3891
32.5000,97.5000,0.1183,0.5095
37.5000,97.5000,0.1646,0.3980
42.5000,97.5000,0.1718,0.3991
47.5000,97.5000,0.1749,0.2517
52.5000,97.5000,0.1832,0.1606
57.5000,97.5000,0.1833,0.2956
62.5000,97.5000,0.1601,0.6364
67.5000,97.5000,0.1518,0.9399
72.5000,97.5000,0.1445,1.1442
77.5000,97.5000,0.1672,1.1095
82.5000,97.5000,0.1692,0.8449
87.5000,97.5000,0.1639,0.6013
-87.5000,102.5000,0.1781,0.4171
-82.5000,102.5000,0.1746,0.3466
-77.5000,102.5000,0.1562,0.2542
-72.5000,102.5000,0.1174,0.1093
-67.5000,102.5000,0.1173,0.0875
-62.5000,102.5000,0.1284,0.1139
-57.5000,102.5000,0.0659,0.0902
-52.5000,102.5000,0.0808,0.1369
-47.5000,102.5000,0.1008,0.1245
-42.5000,102.5000,0.1080,0.1024
-37.5000,102.5000,0.1122,0.0988
-32.5000,102.5000,0.0923,0.0738
-27.5000,102.5000,0.0775,0.0544
-22.5000,102.5000,0.0760,0.0896
-17.5000,102.5000,0.0783,0.1430
-12.5000,102.5000,0.0752,0.1772
-7.5000,102.5000,0.0710,0.2088
-2.5000,102.5000,0.1034,0.2248
2.5000,102.5000,0.1013,0.1999
7.5000,102.5000,0.0859,0.1386
12.5000,102.5000,0.1002,0.1856
17.5000,102.5000,0.1043,0.2534
22.5000,102.5000,0.1063,0.3273
27.5000,102.5000,0.1033,0.4221
32.5000,102.5000,0.1021,0.4700
37.5000,102.5000,0.1389,0.4284
42.5000,102.5000,0.1553,0.3405
47.5000,102.5000,0.1833,0.2887
52.5000,102.5000,0.1821,0.1838
57.5000,102.5000,0.1742,0.3434
62.5000,102.5000,0.1490,0.6832
67.5000,102.5000,0.1440,0.9802
72.5000,102.5000,0.1408,1.1044
77.5000,102.5000,0.1660,1.1186
82.5000,102.5000,0.1727,0.7966
87.5000,102.5000,0.1653,0.5979
-87.5000,107.5000,0.1832,0.4308
-82.5000,107.5000,0.1823,0.3682
-77.5000,107.5000,0.1596,0.2838
-72.5000,107.5000,0.0959,0.1043
-67.5000,107.5000,0.1217,0.1467
-62.5000,107.5000,0.1221,0.0707
-57.5000,107.5000,0.0701,0.0712
-52.5000,107.5000,0.0782,0.1141
-47.5000,107.5000,0.1000,0.1159
-42.5000,107.5000,0.1061,0.0799
-37.5000,107.5000,0.1077,0.0876
-32.5000,107.5000,0.0890,0.0189
-27.5000,107.5000,0.0806,-0.0124
-22.5000,107.5000,0.0775,0.0542
-17.5000,107.5000,0.0807,0.1255
-12.5000,107.5000,0.0731,0.1676
-7.5000,107.5000,0.0748,0.1761
-2.5000,107.5000,0.0788,0.1491
2.5000,107.5000,0.0818,0.1240
7.5000,107.5000,0.0819,0.1314
12.5000,107.5000,0.1073,0.2098
17.5000,107.5000,0.1023,0.1914
22.5000,107.5000,0.1055,0.3024
27.5000,107.5000,0.1055,0.4134
32.5000,107.5000,0.1069,0.3876
37.5000,107.5000,0.1189,0.3310
42.5000,107.5000,0.1494,0.2250
47.5000,107.5000,0.1829,0.2432
52.5000,107.5000,0.1810,0.2003
57.5000,107.5000,0.1622,0.3614
62.5000,107.5000,0.1370,0.7435
67.5000,107.5000,0.1359,1.0159
72.5000,107.5000,0.0290,1.0947
77.5000,107.5000,0.1653,1.0287
82.5000,107.5000,0.1663,0.7706
87.5000,107.5000,0.1663,0.5942
-87.5000,112.5000,0.1890,0.4447
-82.5000,112.5000,0.1898,0.3859
-77.5000,112.5000,0.1594,0.2906
-72.5000,112.5000,0.0814,0.1140
-67.5000,112.5000,0.1234,0.1844
-62.5000,112.5000,0.1266,0.0823
-57.5000,112.5000,0.0753,0.1109
-52.5000,112.5000,0.0740,0.0905
-47.5000,112.5000,0.1031,0.1072
-42.5000,112.5000,0.1003,0.0562
-37.5000,112.5000,0.0905,-0.0072
-32.5000,112.5000,0.0815,-0.0756
-27.5000,112.5000,0.0878,-0.0216
-22.5000,112.5000,0.0858,0.0541
-17.5000,112.5000,0.0768,0.1292
-12.5000,112.5000,0.0714,0.1627
-7.5000,112.5000,0.0802,0.1657
-2.5000,112.5000,0.1010,0.1993
2.5000,112.5000,0.1013,0.1807
7.5000,112.5000,0.0789,0.1192
12.5000,112.5000,0.0815,0.1733
17.5000,112.5000,0.0866,0.1570
22.5000,112.5000,0.1138,0.2664
27.5000,112.5000,0.1173,0.4098
32.5000,112.5000,0.1198,0.3635
37.5000,112.5000,0.1263,0.3001
42.5000,112.5000,0.1484,0.1411
47.5000,112.5000,0.1785,0.1993
52.5000,112.5000,0.1713,0.1878
57.5000,112.5000,0.1491,0.3634
62.5000,112.5000,0.1270,0.7896
67.5000,112.5000,0.1261,1.0450
72.5000,112.5000,0.0450,1.0854
77.5000,112.5000,0.1486,1.0297
82.5000,112.5000,0.1698,0.7611
87.5000,112.5000,0.1667,0.5908
-87.5000,117.5000,0.1951,0.4578
-82.5000,117.5000,0.1996,0.3970
-77.5000,117.5000,0.1651,0.2847
-72.5000,117.5000,0.0886,0.1156
-67.5000,117.5000,0.1251,0.2155
-62.5000,117.5000,0.1585,0.0776
-57.5000,117.5000,0.0794,0.1449
-52.5000,117.5000,0.0799,0.1152
-47.5000,117.5000,0.1071,0.1370
-42.5000,117.5000,0.1003,0.0088
-37.5000,117.5000,0.0883,-0.0827
-32.5000,117.5000,0.1040,0.1368
-27.5000,117.5000,0.1127,0.2655
-22.5000,117.5000,0.1129,0.2596
-17.5000,117.5000,0.0754,0.2009
-12.5000,117.5000,0.0727,0.2002
-7.5000,117.5000,0.0786,0.1655
-2.5000,117.5000,0.0935,0.1833
2.5000,117.5000,0.1039,0.2101
7.5000,117.5000,0.0863,0.1373
12.5000,117.5000,0.0791,0.1506
17.5000,117.5000,0.0840,0.1849
22.5000,117.5000,0.1370,0.1961
27.5000,117.5000,0.1325,0.3774
32.5000,117.5000,0.1356,0.3129
37.5000,117.5000,0.1324,0.2465
42.5000,117.5000,0.1544,0.1267
47.5000,117.5000,0.1689,0.1003
52.5000,117.5000,0.1572,0.2127
57.5000,117.5000,0.1391,0.3613
62.5000,117.5000,0.1192,0.7368
67.5000,117.5000,0.1187,1.0122
72.5000,117.5000,0.1107,1.0665
77.5000,117.5000,0.1432,0.9861
82.5000,117.5000,0.1727,0.7638
87.5000,117.5000,0.1666,0.5873
-87.5000,122.5000,0.2016,0.4721
-82.5000,122.5000,0.2034,0.4055
-77.5000,122.5000,0.1651,0.2772
-72.5000,122.5000,0.0936,0.1151
-67.5000,122.5000,0.1523,0.1582
-62.5000,122.5000,0.2196,0.0406
-57.5000,122.5000,0.0760,0.1356
-52.5000,122.5000,0.0894,0.1432
-47.5000,122.5000,0.1032,0.1363
-42.5000,122.5000,0.1108,0.0168
-37.5000,122.5000,0.1028,-0.0772
-32.5000,122.5000,0.1110,0.1592
-27.5000,122.5000,0.1171,0.3357
-22.5000,122.5000,0.1146,0.3430
-17.5000,122.5000,0.0892,0.2599
-12.5000,122.5000,0.0778,0.2218
-7.5000,122.5000,0.0785,0.1849
-2.5000,122.5000,0.0912,0.1976
2.5000,122.5000,0.0844,0.1985
7.5000,122.5000,0.0892,0.1428
12.5000,122.5000,0.0860,0.1498
17.5000,122.5000,0.0830,0.1977
22.5000,122.5000,0.0998,0.1864
27.5000,122.5000,0.1470,0.1733
32.5000,122.5000,0.1406,0.1941
37.5000,122.5000,0.1393,0.1095
42.5000,122.5000,0.1587,0.1044
47.5000,122.5000,0.1677,0.1107
52.5000,122.5000,0.1602,0.2458
57.5000,122.5000,0.1392,0.4153
62.5000,122.5000,0.1214,0.6993
67.5000,122.5000,0.1183,0.9431
72.5000,122.5000,0.1114,1.0446
77.5000,122.5000,0.1512,0.9907
82.5000,122.5000,0.1757,0.7747
87.5000,122.5000,0.1665,0.5836
-87.5000,127.5000,0.2079,0.4870
-82.5000,127.5000,0.2106,0.4132
-77.5000,127.5000,0.1657,0.2603
-72.5000,127.5000,0.1050,0.1087
-67.5000,127.5000,0.1202,0.1517
-62.5000,127.5000,0.2450,0.0138
-57.5000,127.5000,0.0787,0.1344
-52.5000,127.5000,0.0848,0.1433
-47.5000,127.5000,0.1007,0.1345
-42.5000,127.5000,0.1156,0.0320
-37.5000,127.5000,0.1111,-0.0639
-32.5000,127.5000,0.1192,0.1136
-27.5000,127.5000,0.1289,0.3043
-22.5000,127.5000,0.1181,0.3383
-17.5000,127.5000,0.0993,0.3211
-12.5000,127.5000,0.0817,0.2035
-7.5000,127.5000,0.0792,0.1680
-2.5000,127.5000,0.0824,0.1881
2.5000,127.5000,0.0824,0.1688
7.5000,127.5000,0.0914,0.1679
12.5000,127.5000,0.0810,0.1772
17.5000,127.5000,0.0725,0.2105
22.5000,127.5000,0.0828,0.1892
27.5000,127.5000,0.1193,0.1397
32.5000,127.5000,0.1436,0.1076
37.5000,127.5000,0.1478,0.1318
42.5000,127.5000,0.1615,0.0919
47.5000,127.5000,0.1706,0.1353
52.5000,127.5000,0.1612,0.2277
57.5000,127.5000,0.1474,0.4169
62.5000,127.5000,0.1287,0.6625
67.5000,127.5000,0.1184,0.8598
72.5000,127.5000,0.1138,1.0689
77.5000,127.5000,0.1350,0.9886
82.5000,127.5000,0.1792,0.7832
87.5000,127.5000,0.1666,0.5790
-87.5000,132.5000,0.2141,0.5013
-82.5000,132.5000,0.2168,0.4135
-77.5000,132.5000,0.1710,0.2405
-72.5000,132.5000,0.1182,0.1016
-67.5000,132.5000,0.1241,0.1025
-62.5000,132.5000,0.2138,0.0263
-57.5000,132.5000,0.0748,0.1393
-52.5000,132.5000,0.0786,0.1243
-47.5000,132.5000,0.0953,0.1185
-42.5000,132.5000,0.1125,0.0478
-37.5000,132.5000,0.1092,-0.0228
-32.5000,132.5000,0.1144,0.1352
-27.5000,132.5000,0.1271,0.1799
-22.5000,132.5000,0.1197,0.2484
-17.5000,132.5000,0.0995,0.3113
-12.5000,132.5000,0.0937,0.2415
-7.5000,132.5000,0.0777,0.1456
-2.5000,132.5000,0.0924,0.1785
2.5000,132.5000,0.0811,0.1333
7.5000,132.5000,0.0842,0.1469
12.5000,132.5000,0.0798,0.1967
17.5000,132.5000,0.0729,0.2078
22.5000,132.5000,0.0842,0.1949
27.5000,132.5000,0.1071,0.1741
32.5000,132.5000,0.1481,0.1420
37.5000,132.5000,0.1625,0.2247
42.5000,132.5000,0.1640,0.1189
47.5000,132.5000,0.1679,0.1835
52.5000,132.5000,0.1698,0.2985
57.5000,132.5000,0.1539,0.5004
62.5000,132.5000,0.1410,0.6428
67.5000,132.5000,0.1221,0.8807
72.5000,132.5000,0.1060,1.0096
77.5000,132.5000,0.1370,0.9821
82.5000,132.5000,0.1828,0.7923
87.5000,132.5000,0.1668,0.5745
-87.5000,137.5000,0.2227,0.5142
-82.5000,137.5000,0.2238,0.4119
-77.5000,137.5000,0.1790,0.2278
-72.5000,137.5000,0.1306,0.0965
-67.5000,137.5000,0.0916,0.0832
-62.5000,137.5000,0.1815,0.0563
-57.5000,137.5000,0.0731,0.1328
-52.5000,137.5000,0.0796,0.1608
-47.5000,137.5000,0.0946,0.1272
-42.5000,137.5000,0.1061,0.0874
-37.5000,137.5000,0.1094,0.0733
-32.5000,137.5000,0.1106,0.1483
-27.5000,137.5000,0.1143,0.1494
-22.5000,137.5000,0.1105,0.2108
-17.5000,137.5000,0.1018,0.2414
-12.5000,137.5000,0.0867,0.1817
-7.5000,137.5000,0.0859,0.1830
-2.5000,137.5000,0.1022,0.2112
2.5000,137.5000,0.0844,0.1502
7.5000,137.5000,0.0878,0.1744
12.5000,137.5000,0.0852,0.2052
17.5000,137.5000,0.0740,0.2111
22.5000,137.5000,0.0794,0.2057
27.5000,137.5000,0.1026,0.1752
32.5000,137.5000,0.1497,0.1255
37.5000,137.5000,0.1459,0.2340
42.5000,137.5000,0.1173,0.1949
47.5000,137.5000,0.1518,0.2305
52.5000,137.5000,0.1613,0.3575
57.5000,137.5000,0.1595,0.5262
62.5000,137.5000,0.1530,0.5522
67.5000,137.5000,0.1342,0.8246
72.5000,137.5000,0.1035,0.9680
77.5000,137.5000,0.1436,1.0022
82.5000,137.5000,0.1846,0.7823
87.5000,137.5000,0.1663,0.5714
-87.5000,142.5000,0.2263,0.5247
-82.5000,142.5000,0.2317,0.4111
-77.5000,142.5000,0.1890,0.2160
-72.5000,142.5000,0.1410,0.1013
-67.5000,142.5000,0.1233,0.1130
-62.5000,142.5000,0.1617,0.0725
-57.5000,142.5000,0.0661,0.0913
-52.5000,142.5000,0.0810,0.1393
-47.5000,142.5000,0.1063,0.2090
-42.5000,142.5000,0.1187,0.1597
-37.5000,142.5000,0.1091,0.2369
-32.5000,142.5000,0.0992,0.2115
-27.5000,142.5000,0.0957,0.1971
-22.5000,142.5000,0.0967,0.1934
-17.5000,142.5000,0.0974,0.2003
-12.5000,142.5000,0.0893,0.2078
-7.5000,142.5000,0.1061,0.2308
-2.5000,142.5000,0.0978,0.2014
2.5000,142.5000,0.0943,0.2061
7.5000,142.5000,0.1010,0.2080
12.5000,142.5000,0.0924,0.1663
17.5000,142.5000,0.0789,0.1569
22.5000,142.5000,0.0755,0.1931
27.5000,142.5000,0.0928,0.1392
32.5000,142.5000,0.1145,0.0430
37.5000,142.5000,0.1426,0.3774
42.5000,142.5000,0.1125,0.3090
47.5000,142.5000,0.1054,0.2872
52.5000,142.5000,0.1495,0.4976
57.5000,142.5000,0.1750,0.5693
62.5000,142.5000,0.1621,0.4736
67.5000,142.5000,0.1494,0.8202
72.5000,142.5000,0.1272,1.0304
77.5000,142.5000,0.1483,1.0209
82.5000,142.5000,0.1766,0.7663
87.5000,142.5000,0.1708,0.5680
-87.5000,147.5000,0.2266,0.5303
-82.5000,147.5000,0.2411,0.4111
-77.5000,147.5000,0.2015,0.2078
-72.5000,147.5000,0.1475,0.1206
-67.5000,147.5000,0.1344,0.1711
-62.5000,147.5000,0.1289,0.1110
-57.5000,147.5000,0.0618,0.0664
-52.5000,147.5000,0.0911,0.1291
-47.5000,147.5000,0.1167,0.2890
-42.5000,147.5000,0.1308,0.2766
-37.5000,147.5000,0.1206,0.2488
-32.5000,147.5000,0.0984,0.2597
-27.5000,147.5000,0.0938,0.2465
-22.5000,147.5000,0.0989,0.1725
-17.5000,147.5000,0.1037,0.1944
-12.5000,147.5000,0.0993,0.2112
-7.5000,147.5000,0.1049,0.2308
-2.5000,147.5000,0.0944,0.1965
2.5000,147.5000,0.1051,0.1913
7.5000,147.5000,0.1092,0.1764
12.5000,147.5000,0.0938,0.1570
17.5000,147.5000,0.0835,0.1512
22.5000,147.5000,0.0755,0.1582
27.5000,147.5000,0.0867,0.1529
32.5000,147.5000,0.0885,0.0416
37.5000,147.5000,0.1001,0.1180
42.5000,147.5000,0.0976,0.3611
47.5000,147.5000,0.1279,0.3043
52.5000,147.5000,0.1978,0.4410
57.5000,147.5000,0.1971,0.5871
62.5000,147.5000,0.1700,0.4881
67.5000,147.5000,0.1610,0.8516
72.5000,147.5000,0.1368,1.0227
77.5000,147.5000,0.1562,1.0116
82.5000,147.5000,0.1767,0.7515
87.5000,147.5000,0.1717,0.5647
-87.5000,152.5000,0.2285,0.5265
-82.5000,152.5000,0.2475,0.3971
-77.5000,152.5000,0.2138,0.2100
-72.5000,152.5000,0.1555,0.1594
-67.5000,152.5000,0.1037,0.2250
-62.5000,152.5000,0.0987,0.1810
-57.5000,152.5000,0.0674,0.0965
-52.5000,152.5000,0.0928,0.1563
-47.5000,152.5000,0.1090,0.2882
-42.5000,152.5000,0.1515,0.4252
-37.5000,152.5000,0.1664,0.3114
-32.5000,152.5000,0.1192,0.2178
-27.5000,152.5000,0.1033,0.1855
-22.5000,152.5000,0.1040,0.2006
-17.5000,152.5000,0.1060,0.2133
-12.5000,152.5000,0.1036,0.2404
-7.5000,152.5000,0.1033,0.2377
-2.5000,152.5000,0.1000,0.1995
2.5000,152.5000,0.1045,0.2127
7.5000,152.5000,0.1062,0.1868
12.5000,152.5000,0.0920,0.1315
17.5000,152.5000,0.0842,0.1335
22.5000,152.5000,0.0809,0.1597
27.5000,152.5000,0.0787,0.1705
32.5000,152.5000,0.0814,0.1331
37.5000,152.5000,0.0940,0.2260
42.5000,152.5000,0.0998,0.3684
47.5000,152.5000,0.1079,0.1731
52.5000,152.5000,0.1319,0.2438
57.5000,152.5000,0.1996,0.5274
62.5000,152.5000,0.1728,0.5674
67.5000,152.5000,0.1810,0.8695
72.5000,152.5000,0.1353,0.9963
77.5000,152.5000,0.1745,1.0001
82.5000,152.5000,0.1826,0.7352
87.5000,152.5000,0.1765,0.5622
-87.5000,157.5000,0.2270,0.5136
-82.5000,157.5000,0.2564,0.3900
-77.5000,157.5000,0.2233,0.2247
-72.5000,157.5000,0.1666,0.2083
-67.5000,157.5000,0.1001,0.2944
-62.5000,157.5000,0.0849,0.2244
-57.5000,157.5000,0.0719,0.1261
-52.5000,157.5000,0.0870,0.1426
-47.5000,157.5000,0.1017,0.2144
-42.5000,157.5000,0.1313,0.3342
-37.5000,157.5000,0.1267,0.2877
-32.5000,157.5000,0.0835,0.1013
-27.5000,157.5000,0.0799,0.1209
-22.5000,157.5000,0.0896,0.1800
-17.5000,157.5000,0.1004,0.1885
-12.5000,157.5000,0.0986,0.2130
-7.5000,157.5000,0.0961,0.2215
-2.5000,157.5000,0.0882,0.2049
2.5000,157.5000,0.0962,0.2132
7.5000,157.5000,0.0985,0.1679
12.5000,157.5000,0.0916,0.1359
17.5000,157.5000,0.0882,0.1304
22.5000,157.5000,0.0859,0.1602
27.5000,157.5000,0.0732,0.2063
32.5000,157.5000,0.0731,0.2069
37.5000,157.5000,0.0864,0.3553
42.5000,157.5000,0.1002,0.4625
47.5000,157.5000,0.1120,0.2071
52.5000,157.5000,0.1302,0.2541
57.5000,157.5000,0.1678,0.3825
62.5000,157.5000,0.1712,0.5703
67.5000,157.5000,0.1910,0.8242
72.5000,157.5000,0.1439,0.9662
77.5000,157.5000,0.1851,0.9629
82.5000,157.5000,0.1831,0.7124
87.5000,157.5000,0.1927,0.5584
-87.5000,162.5000,0.2277,0.5015
-82.5000,162.5000,0.2738,0.4230
-77.5000,162.5000,0.2523,0.3828
-72.5000,162.5000,0.2066,0.3032
-67.5000,162.5000,0.1072,0.2830
-62.5000,162.5000,0.0634,0.2429
-57.5000,162.5000,0.0667,0.0563
-52.5000,162.5000,0.0850,0.1206
-47.5000,162.5000,0.0996,0.2164
-42.5000,162.5000,0.1192,0.3058
-37.5000,162.5000,0.1097,0.2625
-32.5000,162.5000,0.0792,0.1339
-27.5000,162.5000,0.0774,0.1307
-22.5000,162.5000,0.0936,0.1571
-17.5000,162.5000,0.0964,0.1664
-12.5000,162.5000,0.0944,0.1918
-7.5000,162.5000,0.0932,0.1927
-2.5000,162.5000,0.0864,0.1667
2.5000,162.5000,0.0929,0.1951
7.5000,162.5000,0.0935,0.1583
12.5000,162.5000,0.0931,0.1363
17.5000,162.5000,0.0941,0.1191
22.5000,162.5000,0.0905,0.1312
27.5000,162.5000,0.0749,0.2111
32.5000,162.5000,0.0733,0.2249
37.5000,162.5000,0.0797,0.4029
42.5000,162.5000,0.0875,0.4349
47.5000,162.5000,0.1149,0.2528
52.5000,162.5000,0.1071,0.2552
57.5000,162.5000,0.0805,0.6268
62.5000,162.5000,0.1407,0.5759
67.5000,162.5000,0.1854,0.7705
72.5000,162.5000,0.1542,0.9563
77.5000,162.5000,0.2001,0.9158
82.5000,162.5000,0.1828,0.6840
87.5000,162.5000,0.1966,0.5536
-87.5000,167.5000,0.2275,0.4900
-82.5000,167.5000,0.2850,0.4464
-77.5000,167.5000,0.1022,0.4938
-72.5000,167.5000,0.1693,0.3871
-67.5000,167.5000,0.1002,0.2623
-62.5000,167.5000,0.0669,0.2553
-57.5000,167.5000,0.0883,0.1538
-52.5000,167.5000,0.0857,0.1475
-47.5000,167.5000,0.1045,0.2840
-42.5000,167.5000,0.1148,0.3067
-37.5000,167.5000,0.1065,0.2480
-32.5000,167.5000,0.0884,0.1481
-27.5000,167.5000,0.0878,0.1476
-22.5000,167.5000,0.0969,0.1378
-17.5000,167.5000,0.0967,0.1824
-12.5000,167.5000,0.0919,0.1924
-7.5000,167.5000,0.0875,0.1701
-2.5000,167.5000,0.0885,0.1388
2.5000,167.5000,0.0909,0.1575
7.5000,167.5000,0.0918,0.1295
12.5000,167.5000,0.0917,0.1326
17.5000,167.5000,0.0946,0.1226
22.5000,167.5000,0.0872,0.1179
27.5000,167.5000,0.0751,0.2186
32.5000,167.5000,0.0776,0.2443
37.5000,167.5000,0.0777,0.4553
42.5000,167.5000,0.0829,0.3615
47.5000,167.5000,0.1062,0.2507
52.5000,167.5000,0.1111,0.2757
57.5000,167.5000,0.1186,0.4967
62.5000,167.5000,0.1456,0.6474
67.5000,167.5000,0.1786,0.7389
72.5000,167.5000,0.1752,0.9685
77.5000,167.5000,0.1945,0.8762
82.5000,167.5000,0.1824,0.6539
87.5000,167.5000,0.2049,0.5474
-87.5000,172.5000,0.2268,0.4764
-82.5000,172.5000,0.2895,0.4500
-77.5000,172.5000,0.1594,0.5018
-72.5000,172.5000,0.1329,0.3440
-67.5000,172.5000,0.0722,0.2553
-62.5000,172.5000,0.0861,0.2422
-57.5000,172.5000,0.0823,0.1429
-52.5000,172.5000,0.0813,0.1520
-47.5000,172.5000,0.0828,0.2238
-42.5000,172.5000,0.1073,0.2623
-37.5000,172.5000,0.1096,0.2571
-32.5000,172.5000,0.0973,0.1786
-27.5000,172.5000,0.0975,0.1753
-22.5000,172.5000,0.1011,0.1680
-17.5000,172.5000,0.0962,0.1832
-12.5000,172.5000,0.0908,0.1959
-7.5000,172.5000,0.0870,0.1408
-2.5000,172.5000,0.0859,0.1062
2.5000,172.5000,0.0873,0.1130
7.5000,172.5000,0.0902,0.1331
12.5000,172.5000,0.0891,0.1348
17.5000,172.5000,0.0907,0.1255
22.5000,172.5000,0.0861,0.1233
27.5000,172.5000,0.0774,0.2300
32.5000,172.5000,0.0887,0.2881
37.5000,172.5000,0.0834,0.4032
42.5000,172.5000,0.0861,0.3503
47.5000,172.5000,0.0989,0.2482
52.5000,172.5000,0.1082,0.2789
57.5000,172.5000,0.1116,0.4203
62.5000,172.5000,0.1305,0.8035
67.5000,172.5000,0.1789,0.8449
72.5000,172.5000,0.1802,1.0110
77.5000,172.5000,0.1640,0.8577
82.5000,172.5000,0.1816,0.6223
87.5000,172.5000,0.2211,0.5397
-87.5000,177.5000,0.2241,0.4573
-82.5000,177.5000,0.2881,0.4441
-77.5000,177.5000,0.1006,0.5393
-72.5000,177.5000,0.1220,0.3241
-67.5000,177.5000,0.0557,0.2707
-62.5000,177.5000,0.0955,0.1834
-57.5000,177.5000,0.0814,0.1193
-52.5000,177.5000,0.0820,0.1465
-47.5000,177.5000,0.0886,0.1902
-42.5000,177.5000,0.0915,0.2087
-37.5000,177.5000,0.1020,0.2287
-32.5000,177.5000,0.0976,0.2141
-27.5000,177.5000,0.1017,0.2191
-22.5000,177.5000,0.1000,0.1850
-17.5000,177.5000,0.0961,0.1960
-12.5000,177.5000,0.0842,0.1740
-7.5000,177.5000,0.0845,0.1121
-2.5000,177.5000,0.0791,0.0771
2.5000,177.5000,0.0791,0.0810
7.5000,177.5000,0.0858,0.1108
12.5000,177.5000,0.0830,0.1247
17.5000,177.5000,0.0880,0.1249
22.5000,177.5000,0.0878,0.1457
27.5000,177.5000,0.0817,0.2390
32.5000,177.5000,0.0922,0.2977
37.5000,177.5000,0.0907,0.4433
42.5000,177.5000,0.0852,0.3610
47.5000,177.5000,0.0939,0.2660
52.5000,177.5000,0.1059,0.2832
57.5000,177.5000,0.1127,0.4154
62.5000,177.5000,0.0942,0.9554
67.5000,177.5000,0.1684,0.8840
72.5000,177.5000,0.1828,1.0632
77.5000,177.5000,0.1661,0.8633
82.5000,177.5000,0.1805,0.5907
87.5000,177.5000,0.2508,0.5305
