IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,India +,LKA,Sri Lanka,CO2,3119.7630104431,3149.968505022,3782.0973139938,3944.8441789345,3396.4966372596,2986.0600714804,3053.0966997251,3295.0452767727,3892.4829155819,4209.1793055899,4206.8401953389,4335.1373078487,4935.3405822465,5037.8164222733,4417.89993853,4018.7624007752,3976.0622662209,4559.2935331256,4389.2516074984,4174.6970330329,4237.3046398944,4423.7687982652,5510.0830850268,5394.2850999401,6221.2102085237,6241.4786861672,8808.796824892,8786.0474986525,9073.0340681527,10026.140317184,11464.840394599,11372.288679404,11896.857775938,12857.273758936,13276.831565823,14428.141510121,13192.479469005,14122.449582476,13303.168898296,12775.886249406,13516.806589198,15906.547045778,17892.888004327,14835.624005931,17879.122371899,19708.264388238,23483.875968225,23407.86431869,21979.89291542,23971.400634949,22159.386986092,22723.085124674,19980.182034281,20517.996913128
Non-Annex_I,Southern_Africa,LSO,Lesotho,CO2,73.629410279667,73.680582847757,73.36799421736,75.901223322358,81.814047551199,84.950755035478,88.039495474044,91.141584124033,92.640214894218,106.65867042537,104.79935695029,100.48049241411,93.501573890115,102.2232613718,98.842805702636,108.07325781776,117.48118437785,164.67128403795,104.94834935505,139.80740187538,108.65863478628,135.37431225615,115.22645018571,111.37527632873,121.36501022332,124.63363203058,129.23906755665,129.29655975386,126.61445812209,130.3324933371,353.71982634855,362.79610387964,383.17041308454,388.79043862377,406.80637358431,408.38386275407,418.48172812282,534.74777252312,438.47033231347,513.66031876108,524.79583026781,549.27545420587,584.54678505181,588.7858239485,600.78828505568,591.55275238443,651.15435897915,704.30533549844,689.89047310296,738.83375978409,775.91763617244,789.36548844743,851.82883089602,878.31266380185
Annex_I,Central Europe,LTU,Lithuania,CO2,19927.688500348,19992.986546383,21306.05093867,22894.740058913,24488.874084809,26106.404527943,27261.385889978,28227.433987921,29333.887895703,30321.373083355,31584.136413231,31910.51178851,32023.035421274,32185.365168759,32774.505724178,32741.112422207,33269.355930245,33615.425150647,33596.621674446,33117.600142282,35121.837355088,36975.949959898,20887.507477096,16217.28464192,15733.659462471,15116.154435442,15596.398531669,15065.729133694,15923.873124652,13330.933377953,11655.893836868,12390.520360326,12469.779351464,12491.511550222,13064.741283328,13956.764650985,14192.758640379,15565.367066088,15828.304850533,13207.43339823,14039.047076155,14318.004366856,14488.30537256,13361.426784426,13208.707699582,13657.580589685,13516.494560197,13960.851855922,14015.943464052,14293.896330953,14251.230631931,14329.018790736,13150.136219879,13114.620751736
Annex_I,OECD_Europe,LUX,Luxembourg,CO2,19680.122872771,18282.169985391,17911.927714669,19344.835322547,17808.671419089,14089.848359834,15022.873285187,14287.971262625,15472.698621324,14653.940400047,13672.114677116,11682.593778931,10924.263950797,10150.55523861,11193.416608597,11316.101470923,11047.639270205,10445.164150164,10915.930176097,11715.820806226,11978.423357655,12458.921424657,12172.674814902,12395.174279389,11472.058065543,9078.33331811,9147.7833711999,8548.3706490688,7806.1864142957,8166.0545671624,8800.6697955286,9334.1019631782,10032.146274545,10454.137241261,11880.170142844,12114.136559231,11941.991246929,11341.548786901,11212.470121303,10609.705918095,11213.260802947,11089.929651559,10867.628013223,10323.391128359,9819.7892855231,9309.285336282,9041.289162868,9188.1867379346,9468.7650263332,9618.5867723751,7945.8758154796,8325.1641210748,7262.9599891932,7007.4626132562
Annex_I,Central Europe,LVA,Latvia,CO2,11339.694008752,11354.420419158,12078.616745281,13031.082938024,13943.504977604,14923.231836521,15546.795899781,16029.81830495,16677.064918956,17187.991296156,17853.331176341,18058.849130262,18438.271776414,18658.813926621,18729.358397115,18770.995428396,19124.033282097,19375.897111551,19333.914663294,18984.887868903,19618.328505448,17990.409440267,14304.314524689,12050.115162269,10486.428572752,9234.5779533178,9249.7880868946,8813.8484257883,8416.7579922317,7865.4991490192,7229.7677499585,7667.1629473133,7664.4352356331,7914.267894374,7956.7679578402,8028.8757306447,8538.0806009239,8912.1112701936,8477.2269622056,7750.7384983429,8878.5731713133,8231.7633247507,8025.5663667174,7777.4837075236,7571.7651612803,7646.0892541792,7478.48707537,7430.2947902044,8105.9165463773,7854.3714492669,7222.7933702529,7427.1277544848,6657.923880896,6551.1001588409
Non-Annex_I,China +,MAC,Macao,CO2,303.76362466941,303.77174323665,323.70018382713,388.8208102949,476.532086835,394.04272744905,388.25085244354,409.77509887302,406.62976636941,436.74363231337,470.08281204232,450.83616184613,472.5330776977,649.72258733675,630.3864269806,572.33099978296,710.11672308922,876.0810714003,855.62946253735,877.26501066886,950.62894325467,969.33563704393,1098.4806319707,1223.2495537219,1338.0505036802,1214.4312190993,1409.7170950716,1497.485370618,1650.4660436947,1743.6049816598,1478.0630302318,1580.8257796664,1733.8577986541,1755.678593589,2034.1656283888,2046.9061018784,2033.8023695969,1927.2748635521,1597.3656153485,1693.5884165893,1720.1073600832,1688.7962455941,1742.8691357935,1815.0709832,2088.9602305234,2758.7952831223,2625.7116569511,3192.4585923914,2505.5217507149,2705.993065672,2870.4674456995,2803.7339875154,2920.3424498785,3012.3552654769
Non-Annex_I,Northern_Africa,MAR,Morocco,CO2,6930.3918000767,6953.9766719338,7759.4840639338,9154.0053390716,10110.593935966,10846.672134428,11903.360001756,13129.210020321,14034.999767588,15219.197774342,15679.798694674,15778.949116587,16502.249540845,17353.393515373,17524.559124884,18251.723268969,18745.452297654,19200.568612792,20236.186282417,21863.512519724,22452.628270512,23536.742843294,25215.39904733,25971.328764725,28118.459350559,29262.070782635,28911.286766132,30452.598936285,31195.013361841,32840.402874336,33556.549042352,36981.357390673,38261.365052146,38089.213325585,42812.385945614,44643.967396303,45367.011534729,46004.844970468,49456.534589774,48940.063040868,52026.705213828,56263.447650577,58534.627241659,58477.292665883,59447.537739883,61130.850271546,60995.981759436,63846.561892675,65182.694494475,71853.912552244,67566.37670812,73126.427950922,70296.935745597,69858.02200398
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",CO2,19290.100149089,19307.069467288,20423.171668544,21753.912574637,22970.683117678,24646.83762614,25477.37925736,26067.600290208,27057.382203202,27717.49842622,28836.343435841,28774.300736779,29090.278745481,29314.776944165,29559.156053992,29770.549713565,30601.857657586,31329.112915687,31539.81084985,31362.355377403,31817.401751143,25652.282696465,20407.353631309,17362.680058219,14082.674663285,12259.382919209,10560.2312854,9630.5550614257,8785.4991152635,7449.588575421,6892.4624728308,7178.564049744,7306.4343234156,7867.8242068516,7888.4945376546,8328.4496142351,8109.2589306317,8022.7522865227,7924.3313778789,7805.4467816743,8502.141089763,8532.0766753409,8350.2813743162,7491.4881267058,8038.1373384588,8296.2254548963,8420.0705364636,8302.4042542809,8858.7594670008,9106.3551409059,8844.8094854364,9647.0083639759,9457.0793093397,9928.2200447959
Non-Annex_I,Eastern_Africa,MDG,Madagascar,CO2,768.41293837729,769.50387247677,788.34831817646,729.44573348289,720.09656448649,800.35134143648,744.89971584768,767.75060000531,837.23654524579,903.16000379062,997.27244867447,800.92251119559,740.35677681218,670.22433744563,863.31065473014,788.51850710985,745.13733875974,808.56383168906,746.80801133415,775.28072165856,907.76385419893,970.46936074723,982.98205318979,1019.0382620527,1255.2543444851,1414.6319417252,1358.8611235364,1490.9397611497,1664.3838610528,1707.5052732154,1694.0645186676,1710.310658597,1165.9962888185,1549.4207610602,1675.866804625,1788.0168193866,1714.3244227369,1803.257633538,1869.8667704577,1775.7579487848,1968.0994525547,2294.0864095526,2850.2679313925,3049.0454284336,3133.1982356817,3417.8884235721,3250.748328336,3552.0698737228,3376.529958326,4000.2979666424,3108.3099548623,4082.1180295709,3989.8937678968,4099.1244360262
Non-Annex_I,India +,MDV,Maldives,CO2,9.8568316235989,9.8947013345721,10.555857081363,12.633578108749,15.419016957671,12.887166693136,12.752028234548,13.470588127282,13.42003054561,14.410896686318,15.507964330297,15.406708721414,15.245919873676,15.143620802052,51.268037775132,56.660114063614,56.736021120019,64.477433952589,78.784707270675,75.967419963568,95.217567169736,98.756048811816,108.42554963076,128.14895919163,275.41716109713,338.68080171636,344.8658528075,307.11129151704,347.68750332304,347.62014557653,635.8262859172,562.20886070009,681.03990422868,577.43876964871,738.81316704109,684.66205127172,836.38299925733,877.81470847414,955.80911512709,984.12467140819,1053.6458415193,1144.1947336794,1442.1132395567,1621.221903571,2192.9291160955,1588.2520787679,1733.7066718123,1835.2412674199,2129.8112893275,2470.794463918,2512.0735203951,2634.1570995346,2780.8000811972,2876.3140873274
Non-Annex_I,Mexico,MEX,Mexico,CO2,120891.23960085,121291.07306347,133378.80380667,143501.24417259,158312.42053674,166615.04221079,177769.40076403,183822.44008186,206051.59083777,217958.93187898,241034.31609698,259208.88519029,277725.17083121,261405.92435639,265126.64224125,274354.51541892,269973.54673897,281359.83069569,280008.33835276,293298.69753251,289656.51621842,307466.34686587,311172.07186163,320336.92145352,346149.18804785,326239.35441908,341884.89604911,360698.29013164,383977.89848323,373069.07808205,396713.84405358,394760.14575712,400932.48647633,420691.95325931,430437.70137912,447289.13813231,463911.84091432,470842.08506741,472265.75687707,461546.29377842,476923.30961548,486518.9793243,506225.78024454,494012.64199227,480815.96192581,490300.52381351,496334.89410349,500557.11767894,476057.00496841,485264.68125101,427815.08649751,452878.62166392,465944.44283743,487093.93652519
Non-Annex_I,Oceania,MHL,Marshall Islands,CO2,0.0018036582253449,0.0018849996747232,0.0019751825859905,0.0020724386667689,0.0021688106013584,0.0022616459511923,0.002348292277704,0.0024287495808934,0.0025118593226495,0.0026011580877278,0.0027037190456396,0.0028195421963848,0.0029468592475856,0.0030847860530532,0.0032333226127874,0.0033898164882218,0.0035542676793562,0.0037275603323795,0.0038955481082695,0.0040511578375149,0.0041820114734713,0.0042863407237609,0.0043659138807614,0.0044251516754173,0.0044720114234287,0.0045100297095512,0.0045445114109181,0.004570151650396,0.0045913711589295,0.0046046333517629,0.0046117065212741,0.0046134748136519,0.0046117065212741,0.0046081699365185,0.004603749205574,0.0046019809131962,0.0046046333517629,0.12250892408271,0.34577244139841,0.5418823528603,0.45483279846837,0.36843433407645,0.28203686383072,0.18371606187736,0.091202913339252,0.0046859748011412,0.0046921638244635,0.004696584555408,0.0047010052863524,0.0047054260172969,0.0047089626020525,0.0047116150406192,0.0047151516253748,0.004721340648697
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",CO2,9101.2734884521,8536.494654453,8614.5227766794,9978.3337157072,10252.372538671,8190.0770880288,8614.5534008058,8884.8244707246,8598.6703352593,9762.6249882973,8957.9210308353,9700.2377452482,8320.9131456667,7744.8366836567,9075.6897098989,9629.1445580388,9915.8849056439,9536.2811755407,9678.4309693862,9951.9987547,11189.894635775,9898.2615276025,8804.1086419873,9040.9286607521,8770.8081916656,8716.3591577738,10273.400539445,9251.251516112,10167.107462195,9366.2552085661,9037.214858628,9221.1765862832,8689.8103585043,9441.8399637569,9200.9341261848,9662.8897138147,9647.0425967963,10361.083139213,10142.190814683,9121.3128713354,9175.021740204,10243.833157185,9620.1965415103,8796.5768491747,8351.4383752058,7937.5197804489,7624.784088819,7985.4030365398,7547.9632263061,8683.4480035087,7586.0018284945,7653.7546010033,8384.01749294,8763.6550533562
Non-Annex_I,Western_Africa,MLI,Mali,CO2,246.90356055781,245.63582414832,248.0006327282,258.79695920079,273.28759206322,286.41728685425,290.61660324418,298.49784180776,302.63902692367,341.49098731787,332.49276379968,423.72854380154,302.09479765515,325.19625629966,317.43888292774,342.64360415078,275.67201781574,435.83240217878,238.93444566913,402.73058782708,318.55350044126,396.70919720069,362.33809456588,353.35933782437,352.94293755539,362.43174059261,395.45258330108,395.57990720251,409.3436316829,421.2077645604,802.43245198436,828.16844848361,868.18965691683,889.80980617479,913.74636506423,945.83839189598,1145.6231890404,1349.5353123802,1568.4715006501,2012.876353758,1996.3657765216,2185.5499122503,2302.8435376542,2773.2951007011,2918.3174107558,3504.2698497492,4540.1621417424,5066.8597832206,5427.2995177456,6245.3219641076,6478.7098449043,6598.6420445294,6845.1145474681,6660.6812496484
Annex_I,Central Europe,MLT,Malta,CO2,682.87331399965,682.87461444005,856.09477719071,822.19911650087,752.84618288379,677.73732930604,764.71046851631,808.92681844062,942.38064833423,918.718144987,1020.8344263989,1155.5937039633,1322.9359156123,980.78465475378,1338.033965475,1169.0748363914,1883.4426032139,1974.4894238693,2147.5193264905,2328.1677961569,2321.8003867381,2217.869874742,2175.7107950227,2812.9326127311,2515.0735836926,2385.7004456224,2331.0616263891,2476.7934810313,2383.6641377329,2417.5832735887,2134.7855041441,2494.7899837488,2324.1052260826,2613.413854628,2606.7152747418,2634.7178690101,2659.9047492714,2723.9235062403,2732.5215856384,2518.4063511259,2595.2010413178,2582.3340124493,2724.8741931611,2382.5662335217,2369.2575404684,1672.0868290944,1365.344096726,1558.0725843271,1567.2815013262,1672.9277704279,1620.3267425644,1627.3067542806,1759.531583994,1684.6192972572
Non-Annex_I,Southeastern Asia,MMR,Myanmar,CO2,4726.4224181468,4749.6222046059,4639.6962290948,3680.6551176646,4256.1964232017,4172.1891691012,4465.2672587284,4787.3840255738,4963.8088481816,5169.7354877,5467.8958739819,5418.9038794901,5611.2355702686,5438.8012281997,5951.3165315442,6277.268337754,6580.0989785821,4975.4429039492,4681.11868277,4710.1471165107,4432.4174545385,4291.2092814201,4549.4547013676,5087.2375409039,6099.8934685756,7399.8114150446,7781.3548742665,7746.4904857329,8425.1307445728,9244.3487720855,10041.367279826,8774.005761639,8843.5775219989,10957.477412258,10629.988635521,11240.587214841,10451.729853552,10916.686547269,8354.6243251425,7784.3254889117,8628.7512846059,9172.8375149398,12557.313843755,14220.422208863,17739.285492365,19735.142099597,22967.343321216,33734.875654619,33501.876251903,34372.013422604,34706.147290907,31826.195682761,32392.549438168,33368.368446278
Non-Annex_I,China +,MNG,Mongolia,CO2,5580.5778655084,5579.6838403504,5132.0295016233,5516.7034311765,6135.6463275583,6312.1492017889,6510.2835138531,7417.7828335783,8002.0236789648,8509.8828882134,9342.1974296807,8753.9183851169,9437.0244521454,9686.4662471552,10321.769625826,11927.769889832,13061.938985663,13869.30240494,14706.75947236,13966.477911215,13147.796565236,14858.174865338,12957.253511816,11937.167622155,10406.201989001,10343.769518896,8742.70947369,8569.2579733194,8596.1870082184,8653.8195022093,9041.8552752824,9012.1941077994,9658.0077080317,9362.3466749423,9576.9505285294,11128.979144652,12717.240265746,13210.264212344,13205.872560675,13928.525911647,14905.543202555,16235.851907741,17658.808499413,19177.901617266,19528.558144114,18023.582521736,19113.941827038,21071.899055604,22952.703425886,25331.00173028,22510.441918694,24848.458333263,25890.480541178,28117.118327245
Non-Annex_I,Oceania,MNP,Northern Mariana Islands,CO2,0.0011608839460186,0.0011997863783299,0.001241341249208,0.0012811278277082,0.0013138412366973,0.0013368290376086,0.0013465546456864,0.0013492070842531,0.001358932692331,0.0014022558555868,0.0014959753516096,0.0016453960575328,0.0018443289500341,0.0020786276900911,0.0023261886229816,0.0025719812634943,0.0028115848806847,0.0030485360593085,0.0032837189455544,0.0035197859779893,0.0037611578875575,0.0040007615047479,0.0042368285371828,0.0044737797158065,0.0047195723563192,0.0049759747510986,0.0052482917772782,0.0055285661191578,0.0057893892448817,0.0059909745759496,0.0061085660190726,0.0061350904047394,0.0060793891948391,0.0059609136055272,0.0058053038762818,0.0056364319542029,0.0054542978392906,0.0052624381163005,0.0050776515628215,0.0049220418335761,0.0048124077061532,0.0047558223500639,0.0047496333267416,0.0047779260047863,0.0048150601447198,0.00484688940752,0.0048654564774868,0.0048751820855647,0.004880486962698,0.0048849076936425,0.0048937491555315,0.0049043589097982,0.0049176211026316,0.004930883295465
Non-Annex_I,Southern_Africa,MOZ,Mozambique,CO2,3158.0824002547,3170.4616233499,2915.5803762643,3102.8414184775,2930.2438188309,2530.6027046187,2568.1628655946,2496.2985741816,2179.1548569341,2058.7606033357,2489.7097035993,2192.7202704083,2021.8709065264,1843.6587143798,1553.5997310184,1576.1863134566,1541.0014383938,1540.194896627,1548.2438647292,1531.2258773998,1161.7480840481,974.21239324026,1161.3070984117,1351.0304200426,1145.0727506955,1257.3721452409,1213.2865122376,1341.3784598836,1296.2728317771,1289.8494933831,1570.8420735058,1896.394044659,1987.1399724579,2525.3502934637,2780.0548526632,2665.5137095813,2826.7510921965,3243.5997759054,3149.0150606507,3402.6233590975,3606.3972631991,4249.2819346673,4701.422081134,5116.8652672129,5790.2600015543,6457.6549229079,8331.2607922055,8311.5284804164,8054.1780636722,8627.4308257231,7979.8751047196,9288.4957052406,10028.170971679,9740.0803112079
Non-Annex_I,Western_Africa,MRT,Mauritania,CO2,333.1314346033,334.65063612086,336.81009243067,349.17059177522,374.17137604625,389.81960428315,402.2997785059,415.54046286227,423.03607891529,479.23242545294,476.40738786286,439.30681933141,410.70968793451,445.84206749986,623.31922211003,618.63935469574,386.67099726044,706.07030137919,835.91335035109,888.99166880537,706.1352802881,891.85467999432,2281.2104103244,2260.0965579245,2349.2689611398,2443.5444179196,2423.9869823477,2398.696860048,2441.3764683581,2486.9589456327,1066.7301218091,1163.6432617225,1292.6773231794,1352.5242363738,1486.0429861937,1539.8661389383,1704.3058530751,1877.6874630929,2111.4992504442,2102.724988469,2115.5093021903,2284.1667384345,2557.6611077859,2341.3900184331,2689.4223226253,2736.6664031983,2602.603268301,3737.8065571144,3931.3490954222,4319.2609628636,4508.8083130468,4591.544170305,4779.6035192569,4650.2692492917
Non-Annex_I,Rest Central America,MSR,Montserrat,CO2,3.6503225624386,3.6472834842856,4.4438548143519,4.4832993474567,3.9935429210062,4.8366746975482,4.3840719752889,4.841372386158,4.8423086317709,4.788927553166,4.7340710654671,4.6440322410609,4.3405392404446,4.2531436292508,4.7298492149991,9.4755470289668,4.0389966666718,5.3986406493465,5.8137032334988,5.9744311968005,6.8648444073316,12.571563978069,12.657098092041,12.337266142471,12.569257802806,17.930112220443,17.782569981118,18.258324794956,18.691896359348,18.935443934372,7.499203840313,7.3286866527523,11.076874740701,11.518313851694,11.294105714066,11.542831879837,12.730522133305,15.03198059326,21.220483161359,18.94759407218,27.708449667283,14.63745472739,14.525323794086,20.824182103314,20.600624846346,23.650575192958,14.309617070088,12.083508595496,13.666903018407,15.703239431591,12.757261986877,14.112032267241,14.169684075838,14.939636606064
Non-Annex_I,Rest Central America,MTQ,Martinique,CO2,213.0997054383,215.56682944675,256.10079421187,259.97142052357,238.16662485713,275.7448509951,257.40276253359,281.05710610807,284.47804536364,283.67727346179,297.63033163445,297.09736818354,296.06104249303,286.82991452534,275.4147142503,319.1633340982,345.76621555828,402.60393106403,505.16997463029,669.44565795747,720.69212052618,625.80878314428,661.07057274789,823.37543571808,828.82098422616,823.80073297256,814.82092495251,844.30486619114,855.29463759768,864.18641900967,672.50285259976,672.9714259652,713.09056275868,727.12521207346,714.98047008648,715.64507574051,778.50479794564,833.78250198768,849.33213407112,928.59063578471,998.05409049322,1038.8069984847,1038.5921101678,1040.2074495671,1040.5623620357,1042.4464269452,1041.670951962,1041.6876098985,1041.1180283293,1040.5555812527,777.63253800416,916.14248992265,1039.7976209148,1091.3694475561
Non-Annex_I,Eastern_Africa,MUS,Mauritius,CO2,305.68371396151,305.80850219381,334.98354486854,373.28925008085,442.4680076695,460.92430715157,509.20895000128,590.99954762549,618.95613754035,623.0870436643,581.62392436656,601.25622074505,553.61772202205,629.77594834046,676.73028370955,635.43784148959,787.22362330774,832.51288987453,921.9480556367,1039.3653147639,1186.0747150826,1270.5323904321,1342.2895039725,1479.9530807295,1524.3519100691,1561.3708909021,1635.7069697785,1642.5785230148,1801.7496438482,2208.4251235018,2442.5503717973,2582.8112350551,2636.3965375801,2760.5181825084,2784.0526167688,2978.3415908531,3321.3057415347,3413.406142256,3486.91653787,3437.2289327963,3674.6876086619,3655.5571301736,3742.7606911451,3858.1855809717,3989.8621414573,4001.4757184617,4075.7991920769,4215.4847902785,4181.972654596,4212.3632231191,3754.7035955615,3993.9167263159,4049.0896753314,4213.5853926496
Non-Annex_I,Southern_Africa,MWI,Malawi,CO2,345.61209052217,342.25494650789,365.62465088972,391.94074751358,410.85292851847,468.59497002309,447.91680605755,447.5166303535,454.78496339979,457.50724368134,513.28052730109,502.05160221319,429.47785391962,389.0695819183,359.39487632751,376.98830186522,364.20696831102,484.28046710048,428.35201304676,487.33822284022,1536.0778929902,1764.4591355365,1929.3447694813,1956.6737434339,2038.5432326522,2085.7026727747,2229.2300158171,2515.0894529544,2667.2494670514,2736.9652727004,3103.7334925059,3162.4644382213,3126.8946717947,3151.8082619012,3146.4634810873,3568.7018375341,3793.17528253,4077.5449019458,4286.6804373788,4159.0954698594,4488.7094119641,5746.5813303968,5693.5452684472,5032.585745774,4971.6211030447,4899.6792644981,4894.4893876574,5383.2699633593,5522.8361350515,5585.073570337,5249.3202860848,6227.1202786418,5947.7546216106,6447.6801531005
Non-Annex_I,Southeastern Asia,MYS,Malaysia,CO2,26882.566282354,27277.842488034,14321.770653562,14810.268710416,17852.510727109,19243.580710318,21242.532913284,21105.907802799,27187.640907352,31205.903199251,32391.649851862,33089.101466816,35791.76989831,41046.616597305,43161.471448285,42714.450620763,43959.921218524,44795.239214874,47909.760236726,56628.318895501,64422.281767243,75303.413286862,79284.353807898,79498.333898202,87564.484136825,90938.54388638,103430.21956386,113257.82722196,110667.25788775,119694.56148047,130779.63429424,138407.57764837,146555.39557111,156575.97820965,169624.81408041,181151.72954661,187770.77716171,204940.41669603,216178.15739752,197981.08260133,215574.55572972,218328.66215848,219878.44431609,237245.72731523,251464.61481786,252928.5792388,247568.33456439,237864.51879855,254361.18831122,255207.08612771,253393.38464381,258914.40224266,274342.44528156,283323.52985037
Non-Annex_I,Eastern_Africa,MYT,Mayotte,CO2,0.00092135049399192,0.000959978929634,0.0010018471695557,0.001045709135188,0.0010898203165341,0.0011336822821664,0.001175799737802,0.001218664840579,0.0012635236690666,0.0013143636746858,0.0013741754460026,0.0014432081987307,0.0015212127171563,0.0016071921384241,0.0016996511682513,0.001796845296641,0.0018987745235933,0.0020049404176806,0.0021170874888995,0.0022357141686777,0.0023623157512982,0.0024961445896195,0.0026374498993553,0.0027824934447984,0.0029275369902416,0.0030698391628327,0.0032089015311442,0.0033449733108898,0.0034785529334972,0.0036121325561047,0.0037464598258536,0.0038817839584577,0.0040176065224895,0.0041551735965181,0.004294983611971,0.0044385318631312,0.0045865659971402,0.004737590719715,0.0048916060308557,0.0050466182048516,0.0052016303788476,0.0053563933371297,0.0055106578639842,0.0056659192536939,0.0058224267219728,0.0059816755631036,0.0061429181299451,0.0063061544224971,0.0064718828721873,0.0066386081847327,0.0068063303601335,0.0069748001826757,0.0071447652995008,0.0073157272791812
Non-Annex_I,Southern_Africa,NAM,Namibia,CO2,739.84979465466,740.20941696151,732.42952709136,757.64594169958,814.71412697737,838.79515510896,867.23434263635,897.42834676236,910.26340575291,1049.7609474837,1031.0641364236,986.98383219778,915.72728801528,999.5372991405,963.241444119,1056.9888878179,1156.3126012718,1769.8711064407,1803.9508202987,1591.4262088969,1246.0987086185,1128.5500434175,1227.8869860411,1424.1075440008,1644.5687938075,1782.3731888552,1953.7717751995,2021.2054820594,2085.994105397,1984.8844168844,1948.5194021565,2465.8296470007,2137.8035585629,2294.3855880757,2431.8659390238,2591.8588072973,2555.799841928,2630.2220027706,3011.1925902792,3081.6831497972,3184.0695439832,3372.635472162,3550.3983572587,3791.3596597438,3935.8250301956,4134.4565745516,4258.3174171613,4185.3068865426,4214.4296430553,4236.4357387323,3877.1098396096,3954.077558678,4254.7580933643,4364.5891499678
Non-Annex_I,Oceania,NCL,New Caledonia,CO2,1047.3480665534,1047.3872731797,1123.1600161072,1329.2166831556,1616.7957871549,1367.4652060419,1353.0071983142,1438.8524946762,1444.771054373,1551.4059738672,1671.4193028388,1612.3788546786,1116.7273661984,1010.9743841462,1073.9369410037,1431.5888500739,1372.527635509,1503.4972687186,1467.6085912105,1599.4764192985,1580.7833811159,1721.0762453526,1741.9344239777,1794.0879161376,1876.7987471449,1717.0817713038,1926.0508442425,1784.0442544429,1767.0472021205,1683.0447442775,2175.1334666576,2187.3530917105,2428.903953056,2623.4046343816,2337.6160264958,2603.5982908389,2620.9089027705,2723.8629974295,2637.1172323396,2658.6386709901,3442.715933844,3491.8927886822,3502.5933264843,3860.5288938691,4713.8853013977,4499.8301721545,4808.6646053084,4682.104533886,6163.2151185895,6223.7922556673,6455.0157252925,5607.7392572079,5881.7911440876,6208.5647304274
Non-Annex_I,Western_Africa,NER,Niger,CO2,211.41850922922,207.68170805111,227.75642877403,267.6868056297,250.62325312993,290.65037794999,315.84488990362,351.64083811087,386.32282375089,414.79772342267,514.63721383018,602.9510922439,631.53026046405,694.28883143051,582.49619455793,599.58015463919,781.92292526879,775.76849520181,801.23683208807,821.73727839268,622.26158904821,593.68382201634,563.0581350098,683.77675418164,573.11283901198,552.06721755452,640.17630553113,645.98173526482,696.83849186325,683.0362115803,701.53852622538,706.39839972413,733.5161638269,796.77227867849,832.78446014397,798.76762987208,801.73666562503,870.5436311804,910.20390325185,1134.2319216592,1441.8012678574,1473.8410359508,2055.4865195649,2037.0815541819,2201.9924890302,2169.7373971667,2168.3130381945,1982.0594823437,2102.0114441023,2373.0477897082,2409.5951957205,2858.7502402173,2905.0113738174,2822.8520287624
Non-Annex_I,Oceania,NFK,Norfolk Island,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007502,,0.0032428,,,,,,,,,,,
Non-Annex_I,Western_Africa,NGA,Nigeria,CO2,28814.694387689,42596.532546217,55217.669247172,66408.553758965,83968.234713863,63978.263220361,75168.591393701,66433.303521196,69503.280559058,99387.096473534,89566.299424279,73276.984983575,69861.076589017,69954.764825206,70269.862045142,73186.993770618,71511.112583199,67706.865665919,76988.142167439,79480.997604302,75107.33706068,81343.565676395,89104.139579448,86650.624366178,80896.411428536,88850.707675577,103628.2495646,100811.09118845,91341.269257462,89977.427793195,100304.56821339,106717.13994249,96829.503630004,107686.86624224,104009.88909813,103052.18880317,92828.521679693,84544.426767788,91935.915087896,81260.562266234,94736.578581391,104421.39142779,102799.64847729,116689.00871601,123309.90492317,117611.21431751,120685.69717063,119018.11259806,124902.44897536,129759.248005,122127.69688736,130981.71770512,130106.62071045,127941.72568947
